stock,endDate,totalAssets,totalLiab,totalStockholderEquity,asset_liability_ratio,debt_to_equity_ratio
BTU,2019-12-31,6542800000.0,3870300000.0,2613800000.0,59.15,1.48
BTU,2018-12-31,7423700000.0,3972100000.0,3395600000.0,53.51,1.17
BTU,2017-12-31,8181200000.0,4525400000.0,3030400000.0,55.31,1.49
BTU,2016-12-31,11777700000.0,11596200000.0,173900000.0,98.46,66.68
SRCL,2019-12-31,6437000000.0,4102300000.0,2330900000.0,63.73,1.76
SRCL,2018-12-31,6455500000.0,3858400000.0,2587400000.0,59.77,1.49
SRCL,2017-12-31,6988300000.0,4079700000.0,2896600000.0,58.38,1.41
SRCL,2016-12-31,6980100000.0,4163700000.0,2805800000.0,59.65,1.48
SBR,2019-12-31,6911788.0,1264025.0,5647763.0,18.29,0.22
SBR,2018-12-31,9464382.0,3798117.0,5666265.0,40.13,0.67
SBR,2017-12-31,5330266.0,735882.0,4594384.0,13.81,0.16
SBR,2016-12-31,5234447.0,811148.0,4423299.0,15.5,0.18
TMST,2019-12-31,1085200000.0,522100000.0,563100000.0,48.11,0.93
TMST,2018-12-31,1275300000.0,662400000.0,612900000.0,51.94,1.08
TMST,2017-12-31,1156600000.0,595900000.0,560700000.0,51.52,1.06
TMST,2016-12-31,1069900000.0,472500000.0,597400000.0,44.16,0.79
NMT,2019-05-31,212133059.0,74851671.0,137281388.0,35.29,0.55
NMT,2018-05-31,207857257.0,74389313.0,133467944.0,35.79,0.56
NMT,2017-05-31,212061710.0,74422684.0,137639026.0,35.09,0.54
NMT,2016-05-31,219649128.0,76254602.0,143394526.0,34.72,0.53
AMWD,2020-04-30,1622806000.0,922268000.0,700538000.0,56.83,1.32
AMWD,2019-04-30,1529931000.0,909578000.0,620353000.0,59.45,1.47
AMWD,2018-04-30,1645345000.0,1063680000.0,581665000.0,64.65,1.83
AMWD,2017-04-30,501273000.0,148824000.0,352449000.0,29.69,0.42
PRTH,2019-12-31,464505000.0,585194000.0,-126343000.0,125.98,-4.63
PRTH,2018-12-31,379296000.0,473314000.0,-94018000.0,124.79,-5.03
PRTH,2017-12-31,266707000.0,356862000.0,-90155000.0,133.8,-3.96
PRTH,2016-12-31,256050000.0,140043000.0,113298000.0,54.69,1.24
AAME,2019-12-31,377626000.0,259232000.0,118339000.0,68.65,2.19
AAME,2018-12-31,344274000.0,242902000.0,101317000.0,70.55,2.4
AAME,2017-12-31,343239000.0,230256000.0,112928000.0,67.08,2.04
AAME,2016-12-31,318600000.0,213094000.0,105451000.0,66.88,2.02
EVSI,2019-12-31,7286999.0,1462837.0,5824162.0,20.07,0.25
EVSI,2018-12-31,3487192.0,5967871.0,-2480679.0,171.14,-2.41
EVSI,2017-12-31,3242574.0,3591836.0,-349262.0,110.77,-10.28
EVSI,2016-12-31,2057590.0,3442694.0,-1385104.0,167.32,-2.49
FNLC,2019-12-31,2068796000.0,1856288000.0,212508000.0,89.73,8.74
FNLC,2018-12-31,1944570000.0,1753028000.0,191542000.0,90.15,9.15
FNLC,2017-12-31,1842930000.0,1661609000.0,181321000.0,90.16,9.16
FNLC,2016-12-31,1712875000.0,1540354000.0,172521000.0,89.93,8.93
BMTC,2019-12-31,5263259000.0,4651032000.0,612922000.0,88.37,7.59
BMTC,2018-12-31,4652485000.0,4087781000.0,565389000.0,87.86,7.23
BMTC,2017-12-31,4449720000.0,3921601000.0,528802000.0,88.13,7.42
BMTC,2016-12-31,3421530000.0,3040403000.0,381127000.0,88.86,7.98
PCOM,2019-12-31,138700000.0,99508000.0,39192000.0,71.74,2.54
PCOM,2018-12-31,122540000.0,81530000.0,41010000.0,66.53,1.99
PCOM,2017-12-31,119145000.0,76198000.0,42947000.0,63.95,1.77
PCOM,2016-12-31,103234000.0,62916000.0,40318000.0,60.95,1.56
AUB,2019-12-31,17562990000.0,15049888000.0,2513102000.0,85.69,5.99
AUB,2018-12-31,13765599000.0,11841018000.0,1924581000.0,86.02,6.15
AUB,2017-12-31,9315179000.0,8268850000.0,1046329000.0,88.77,7.9
AUB,2016-12-31,8426793000.0,7425761000.0,1001032000.0,88.12,7.42
PBF,2019-12-31,9132400000.0,5546900000.0,3039600000.0,60.74,1.82
PBF,2018-12-31,8005400000.0,4756900000.0,2676500000.0,59.42,1.78
PBF,2017-12-31,8117993000.0,5215044000.0,2336654000.0,64.24,2.23
PBF,2016-12-31,7621927000.0,5051243000.0,2025044000.0,66.27,2.49
PRVB,2019-12-31,85996000.0,3840000.0,82156000.0,4.47,0.05
PRVB,2018-12-31,61529000.0,1871000.0,59658000.0,3.04,0.03
PRVB,2017-12-31,22428000.0,1278000.0,-6033000.0,5.7,-0.21
PRVB,2016-12-31,125140.0,289847.0,-164707.0,231.62,-1.76
TENB,2019-12-31,558612000.0,459707000.0,98905000.0,82.29,4.65
TENB,2018-12-31,460612000.0,338849000.0,121763000.0,73.56,2.78
TENB,2017-12-31,164337000.0,258267000.0,-371665000.0,157.16,-0.69
TENB,2016-12-31,105494000.0,130440000.0,-301918000.0,123.65,-0.43
TALO,2019-12-31,2589482000.0,1511205000.0,1078277000.0,58.36,1.4
TALO,2018-12-31,2479986000.0,1472490000.0,1007496000.0,59.37,1.46
TALO,2017-12-31,1239293000.0,1293380000.0,-54087000.0,104.36,-23.91
TALO,2016-12-31,1212298000.0,1205312000.0,6986000.0,99.42,172.53
NRK,2020-02-29,2154674359.0,806703145.0,1347971214.0,37.44,0.6
NRK,2019-02-28,2011164596.0,779393315.0,1231771281.0,38.75,0.63
NRK,2018-02-28,1992880891.0,765522576.0,1227358315.0,38.41,0.62
NRK,2017-02-28,2028324710.0,783651310.0,1244673400.0,38.64,0.63
AMRC,2019-12-31,1374013000.0,913541000.0,428856000.0,66.49,2.13
AMRC,2018-12-31,1161634000.0,770040000.0,376875000.0,66.29,2.04
AMRC,2017-12-31,983951000.0,636993000.0,336620000.0,64.74,1.89
AMRC,2016-12-31,797281000.0,496128000.0,294306000.0,62.23,1.69
TENX,2019-12-31,6365271.0,2592774.0,3772493.0,40.73,0.69
TENX,2018-12-31,13337200.0,1565669.0,11771246.0,11.74,0.13
TENX,2017-12-31,9890701.0,1008840.0,8881861.0,10.2,0.11
TENX,2016-12-31,23340175.0,6199237.0,17140938.0,26.56,0.36
UNFI,2019-08-03,7180965000.0,5670031000.0,1513671000.0,78.96,3.75
UNFI,2018-07-28,2964472000.0,1118517000.0,1845955000.0,37.73,0.61
UNFI,2017-07-29,2886563000.0,1204642000.0,1681921000.0,41.73,0.72
UNFI,2016-07-30,2852155000.0,1332651000.0,1519504000.0,46.72,0.88
MEOH,2019-12-31,5196615000.0,3566255000.0,1331685000.0,68.63,2.68
MEOH,2018-12-31,4608999000.0,2801158000.0,1511213000.0,60.78,1.85
MEOH,2017-12-31,4610742000.0,2865631000.0,1500764000.0,62.15,1.91
MEOH,2016-12-31,4556663000.0,2751313000.0,1596835000.0,60.38,1.72
CLR,2019-12-31,15727907000.0,8619556000.0,6741667000.0,54.8,1.28
CLR,2018-12-31,15297947000.0,8876086000.0,6145133000.0,58.02,1.44
CLR,2017-12-31,14199651000.0,9068448000.0,5131203000.0,63.86,1.77
CLR,2016-12-31,13811776000.0,9509780000.0,4301996000.0,68.85,2.21
TREE,2019-12-31,947969000.0,545643000.0,402326000.0,57.56,1.36
TREE,2018-12-31,896115000.0,549907000.0,346208000.0,61.37,1.59
TREE,2017-12-31,693459000.0,398585000.0,294285000.0,57.48,1.35
TREE,2016-12-31,323427000.0,91992000.0,231435000.0,28.44,0.4
WLTW,2019-12-31,35426000000.0,25057000000.0,10249000000.0,70.73,2.44
WLTW,2018-12-31,32385000000.0,22388000000.0,9852000000.0,69.13,2.27
WLTW,2017-12-31,32458000000.0,22181000000.0,10126000000.0,68.34,2.19
WLTW,2016-12-31,30253000000.0,20019000000.0,10065000000.0,66.17,1.99
AIMC,2019-12-31,4283700000.0,2361400000.0,1922300000.0,55.13,1.23
AIMC,2018-12-31,4337200000.0,2489000000.0,1848200000.0,57.39,1.35
AIMC,2017-12-31,920657000.0,523952000.0,396705000.0,56.91,1.32
AIMC,2016-12-31,869824000.0,586476000.0,283348000.0,67.42,2.07
APD,2019-09-30,18942800000.0,7554500000.0,11053600000.0,39.88,0.68
APD,2018-09-30,19178300000.0,8002000000.0,10857500000.0,41.72,0.74
APD,2017-09-30,18467200000.0,8281700000.0,10086200000.0,44.85,0.82
APD,2016-09-30,18028600000.0,10815200000.0,7079600000.0,59.99,1.53
ARNA,2019-12-31,1174123000.0,102658000.0,1071465000.0,8.74,0.1
ARNA,2018-12-31,686903000.0,80645000.0,606258000.0,11.74,0.13
ARNA,2017-12-31,339275000.0,132131000.0,207144000.0,38.95,0.64
ARNA,2016-12-31,169010000.0,128615000.0,39904000.0,76.1,3.22
OMF,2019-12-31,22817000000.0,18487000000.0,4330000000.0,81.02,4.27
OMF,2018-12-31,20090000000.0,16291000000.0,3799000000.0,81.09,4.29
OMF,2017-12-31,19433000000.0,16155000000.0,3278000000.0,83.13,4.93
OMF,2016-12-31,18123000000.0,15057000000.0,3066000000.0,83.08,4.91
SNMP,2019-12-31,414440000.0,450240000.0,-35800000.0,108.64,-12.58
SNMP,2018-12-31,486685000.0,201448000.0,-64620000.0,41.39,-3.12
SNMP,2017-12-31,528423000.0,213819000.0,-29308000.0,40.46,-7.3
SNMP,2016-12-31,539705000.0,179970000.0,16744000.0,33.35,10.75
ALO,2019-12-31,251284000.0,132673000.0,118611000.0,52.8,1.12
ALO,2018-12-31,348286000.0,94062000.0,254224000.0,27.01,0.37
ALO,2017-12-31,235635000.0,39050000.0,196585000.0,16.57,0.2
ALO,2016-12-31,170843000.0,27757000.0,143086000.0,16.25,0.19
SKX,2019-12-31,4892943000.0,2356836000.0,2314665000.0,48.17,1.02
SKX,2018-12-31,3228255000.0,1038980000.0,2034958000.0,32.18,0.51
SKX,2017-12-31,2735082000.0,786871000.0,1829064000.0,28.77,0.43
SKX,2016-12-31,2393670000.0,708156000.0,1603633000.0,29.58,0.44
BSM,2019-12-31,1545208000.0,448404000.0,798443000.0,29.02,0.56
BSM,2018-12-31,1750124000.0,547500000.0,904263000.0,31.28,0.61
BSM,2017-12-31,1576451000.0,485908000.0,767254000.0,30.82,0.63
BSM,2016-12-31,1128827000.0,403166000.0,670625000.0,35.72,0.6
INDO,2018-12-31,9877486.0,4803980.0,5073506.0,48.64,0.95
INDO,2017-12-31,8670516.0,28057054.0,-19227872.0,323.59,-1.46
INDO,2016-12-31,8102585.0,25902420.0,-17633220.0,319.68,-1.47
HMNF,2019-12-31,777639000.0,684991000.0,92648000.0,88.09,7.39
HMNF,2018-12-31,712315000.0,629168000.0,83147000.0,88.33,7.57
HMNF,2017-12-31,722685000.0,641867000.0,80818000.0,88.82,7.94
HMNF,2016-12-31,682023000.0,606104000.0,75919000.0,88.87,7.98
IZEA,2019-12-31,23944361.0,10226338.0,13718023.0,42.71,0.75
IZEA,2018-12-31,22918077.0,15699762.0,7218315.0,68.5,2.17
IZEA,2017-12-31,13627303.0,8333718.0,5293585.0,61.15,1.57
IZEA,2016-12-31,17022617.0,8034754.0,8987863.0,47.2,0.89
NGVT,2019-12-31,2141700000.0,1610900000.0,530800000.0,75.22,3.03
NGVT,2018-12-31,1315200000.0,976500000.0,338700000.0,74.25,2.88
NGVT,2017-12-31,929600000.0,651700000.0,263900000.0,70.11,2.47
NGVT,2016-12-31,832800000.0,698200000.0,127000000.0,83.84,5.5
CCS,2019-12-31,2499967000.0,1438268000.0,1061699000.0,57.53,1.35
CCS,2018-12-31,2254255000.0,1394896000.0,859359000.0,61.88,1.62
CCS,2017-12-31,1735022000.0,999789000.0,735233000.0,57.62,1.36
CCS,2016-12-31,1007528000.0,533892000.0,473636000.0,52.99,1.13
DL,2019-09-30,355350000.0,231604000.0,72831000.0,65.18,3.18
DL,2018-09-30,328925000.0,219160000.0,44274000.0,66.63,4.95
DL,2017-09-30,224551000.0,151739000.0,48783000.0,67.57,3.11
DL,2016-09-30,148920000.0,92448000.0,45236000.0,62.08,2.04
CNDT,2019-12-31,4514000000.0,3072000000.0,1300000000.0,68.05,2.36
CNDT,2018-12-31,6680000000.0,3316000000.0,3222000000.0,49.64,1.03
CNDT,2017-12-31,7548000000.0,3877000000.0,3529000000.0,51.36,1.1
CNDT,2016-12-31,7709000000.0,4279000000.0,3288000000.0,55.51,1.3
CECE,2019-12-31,408637000.0,215620000.0,193017000.0,52.77,1.12
CECE,2018-12-31,392582000.0,214022000.0,178560000.0,54.52,1.2
CECE,2017-12-31,438549000.0,251980000.0,186569000.0,57.46,1.35
CECE,2016-12-31,498634000.0,308552000.0,190082000.0,61.88,1.62
ENG,2019-12-28,28686000.0,14662000.0,14024000.0,51.11,1.05
ENG,2018-12-29,22306000.0,6817000.0,15489000.0,30.56,0.44
ENG,2017-12-30,29252000.0,8183000.0,21069000.0,27.97,0.39
ENG,2016-12-31,44436000.0,7630000.0,36806000.0,17.17,0.21
ESI,2019-12-31,4324400000.0,2105100000.0,2220900000.0,48.68,0.95
ESI,2018-12-31,9401500000.0,7220400000.0,2109200000.0,76.8,3.42
ESI,2017-12-31,10252400000.0,7392400000.0,2743100000.0,72.1,2.69
ESI,2016-12-31,10054100000.0,7164300000.0,2736100000.0,71.26,2.62
NOVT,2019-12-31,869736000.0,452564000.0,417172000.0,52.03,1.08
NOVT,2018-12-31,719576000.0,351321000.0,368255000.0,48.82,0.95
NOVT,2017-12-31,726703000.0,368235000.0,311545000.0,50.67,1.18
NOVT,2016-12-31,425637000.0,166767000.0,258870000.0,39.18,0.64
VEC,2019-12-31,636484000.0,375103000.0,261381000.0,58.93,1.44
VEC,2018-12-31,572243000.0,350943000.0,221300000.0,61.33,1.59
VEC,2017-12-31,495551000.0,312179000.0,183372000.0,63.0,1.7
VEC,2016-12-31,465305000.0,347904000.0,117401000.0,74.77,2.96
TECD,2020-01-31,13268609000.0,10149154000.0,3119455000.0,76.49,3.25
TECD,2019-01-31,12986552000.0,10049829000.0,2936723000.0,77.39,3.42
TECD,2018-01-31,12920359000.0,9998867000.0,2921492000.0,77.39,3.42
TECD,2017-01-31,7931866000.0,5761978000.0,2169888000.0,72.64,2.66
COHN,2019-12-31,8001624000.0,7952868000.0,33292000.0,99.39,238.88
COHN,2018-12-31,8115629000.0,8073191000.0,35769000.0,99.48,225.7
COHN,2017-12-31,2036258000.0,1988102000.0,39867000.0,97.64,49.87
COHN,2016-12-31,561271000.0,514509000.0,38777000.0,91.67,13.27
IGT,2019-12-31,13644590000.0,11159612000.0,1658262000.0,81.79,6.73
IGT,2018-12-31,13648502000.0,10896573000.0,1807899000.0,79.84,6.03
IGT,2017-12-31,15141595000.0,12406762000.0,2090246000.0,81.94,5.94
IGT,2016-12-31,15060162000.0,11411356000.0,3068699000.0,75.77,3.72
OKTA,2020-01-31,1955395000.0,1550051000.0,405344000.0,79.27,3.82
OKTA,2019-01-31,984313000.0,731936000.0,252377000.0,74.36,2.9
OKTA,2018-01-31,399263000.0,199923000.0,199340000.0,50.07,1.0
OKTA,2017-01-31,130635000.0,146286000.0,-243605000.0,111.98,-0.6
SGMS,2019-12-31,7809000000.0,9917000000.0,-2212000000.0,126.99,-4.48
SGMS,2018-12-31,7718000000.0,10181000000.0,-2463000000.0,131.91,-4.13
SGMS,2017-12-31,7725300000.0,9752300000.0,-2027000000.0,126.24,-4.81
SGMS,2016-12-31,7087400000.0,9023100000.0,-1935700000.0,127.31,-4.66
FCAP,2019-12-31,827496000.0,728548000.0,98836000.0,88.04,7.37
FCAP,2018-12-31,794162000.0,708206000.0,85844000.0,89.18,8.25
FCAP,2017-12-31,758956000.0,677906000.0,80938000.0,89.32,8.38
FCAP,2016-12-31,743658000.0,667816000.0,75730000.0,89.8,8.82
BZM,2019-08-31,51653311.0,19152547.0,32500764.0,37.08,0.59
BZM,2018-08-31,49795697.0,18787899.0,31007798.0,37.73,0.61
BZM,2017-08-31,50320540.0,18427280.0,31893260.0,36.62,0.58
BZM,2016-08-31,50873731.0,17672153.0,33201578.0,34.74,0.53
CSX,2019-12-31,38257000000.0,26394000000.0,11848000000.0,68.99,2.23
CSX,2018-12-31,36729000000.0,24149000000.0,12563000000.0,65.75,1.92
CSX,2017-12-31,35739000000.0,21018000000.0,14705000000.0,58.81,1.43
CSX,2016-12-30,35414000000.0,23720000000.0,11679000000.0,66.98,2.03
HBI,2019-12-28,7353986000.0,6117391000.0,1236595000.0,83.18,4.95
HBI,2018-12-29,7238240000.0,6366114000.0,872126000.0,87.95,7.3
HBI,2017-12-30,6894775000.0,6208573000.0,686202000.0,90.05,9.05
HBI,2016-12-31,6930480000.0,5706566000.0,1223914000.0,82.34,4.66
MRLN,2019-12-31,1207443000.0,992487000.0,214956000.0,82.2,4.62
MRLN,2018-12-31,1167046000.0,968535000.0,198511000.0,82.99,4.88
MRLN,2017-12-31,1040160000.0,860511000.0,179649000.0,82.73,4.79
MRLN,2016-12-31,892158000.0,729869000.0,162289000.0,81.81,4.5
PHAT,2019-12-31,257178000.0,29223000.0,227955000.0,11.36,0.13
PHAT,2018-12-31,902000.0,2188000.0,-1286000.0,242.57,-1.7
EGLE,2019-12-31,1002087136.0,520584199.0,481502937.0,51.95,1.08
EGLE,2018-12-31,846209160.0,366603311.0,479605849.0,43.32,0.76
EGLE,2017-12-31,808349935.0,347184902.0,461165033.0,42.95,0.75
EGLE,2016-12-31,686381617.0,285898978.0,400482639.0,41.65,0.71
RCM,2019-12-31,929100000.0,681900000.0,18100000.0,73.39,37.67
RCM,2018-12-31,807500000.0,592800000.0,6300000.0,73.41,94.1
RCM,2017-12-31,336000000.0,113300000.0,33400000.0,33.72,3.39
RCM,2016-12-31,415100000.0,255800000.0,-12300000.0,61.62,-20.8
XFOR,2019-12-31,160698000.0,31478000.0,129220000.0,19.59,0.24
XFOR,2018-12-31,9944000.0,17408000.0,-77086000.0,175.06,-0.23
XFOR,2017-12-31,28876000.0,11273000.0,-44545000.0,39.04,-0.25
XFOR,2016-12-31,17348000.0,4305000.0,-23052000.0,24.82,-0.19
EFT,2019-05-31,945715559.0,339308038.0,606407521.0,35.88,0.56
EFT,2018-05-31,987495997.0,365254571.0,622241426.0,36.99,0.59
EFT,2017-05-31,979653194.0,358881227.0,620771967.0,36.63,0.58
EFT,2016-05-31,912089347.0,326988401.0,585100946.0,35.85,0.56
STZ,2020-02-29,27323200000.0,14848900000.0,12131800000.0,54.35,1.22
STZ,2019-02-28,29231500000.0,16394300000.0,12551000000.0,56.08,1.31
STZ,2018-02-28,20538700000.0,12547000000.0,7975100000.0,61.09,1.57
STZ,2017-02-28,18602400000.0,11717600000.0,6891200000.0,62.99,1.7
MIK,2020-02-01,3838095000.0,5284559000.0,-1446464000.0,137.69,-3.65
MIK,2019-02-02,2128336000.0,3754531000.0,-1626195000.0,176.41,-2.31
MIK,2018-02-03,2300215000.0,3809710000.0,-1509495000.0,165.62,-2.52
MIK,2017-01-28,2147640000.0,3846066000.0,-1698426000.0,179.08,-2.26
UBOH,2019-12-31,880014000.0,785233000.0,94781000.0,89.23,8.28
UBOH,2018-12-31,830300000.0,749356000.0,80944000.0,90.25,9.26
UBOH,2017-12-31,780450000.0,704746000.0,75704000.0,90.3,9.31
UBOH,2016-12-31,633119000.0,560561000.0,72558000.0,88.54,7.73
MSON,2019-06-30,29951299.0,8247250.0,21704049.0,27.54,0.38
MSON,2018-06-30,29020751.0,4619573.0,24401178.0,15.92,0.19
MSON,2017-06-30,33369649.0,5229807.0,28139842.0,15.67,0.19
MSON,2016-06-30,27732371.0,3331081.0,24401290.0,12.01,0.14
RNA,2019-12-31,96907000.0,27544000.0,-65357000.0,28.42,-0.42
RNA,2018-12-31,3982000.0,12418000.0,-41129000.0,311.85,-0.3
VTSI,2019-12-31,17459793.0,7278593.0,10181200.0,41.69,0.71
VTSI,2018-12-31,15218013.0,4620682.0,10597331.0,30.36,0.44
VTSI,2017-12-31,14849892.0,4463715.0,10386177.0,30.06,0.43
VTSI,2016-12-31,9911989.0,3501710.0,6410279.0,35.33,0.55
SPLK,2020-01-31,5439471000.0,3440042000.0,1999429000.0,63.24,1.72
SPLK,2019-01-31,4500243000.0,2979786000.0,1520457000.0,66.21,1.96
SPLK,2018-01-31,2139445000.0,1008124000.0,1131321000.0,47.12,0.89
SPLK,2017-01-31,1718546000.0,913385000.0,805161000.0,53.15,1.13
BR,2019-06-30,3880700000.0,2753200000.0,1127500000.0,70.95,2.44
BR,2018-06-30,3304700000.0,2210400000.0,1094300000.0,66.89,2.02
BR,2017-06-30,3149800000.0,2146000000.0,1003800000.0,68.13,2.14
BR,2016-06-30,2872700000.0,1827200000.0,1045500000.0,63.61,1.75
RYCE,2018-03-31,512826507.0,271217631.0,218714861.0,52.89,1.24
RYCE,2017-03-31,574605215.0,271380794.0,262482787.0,47.23,1.03
RYCE,2016-03-31,502986145.0,253264379.0,216208518.0,50.35,1.17
RYCE,2015-03-31,497071917.0,275746792.0,193359763.0,55.47,1.43
SIEB,2019-12-31,28473000.0,7692000.0,20781000.0,27.02,0.37
SIEB,2018-12-31,18177000.0,1003000.0,17174000.0,5.52,0.06
SIEB,2017-12-31,6025000.0,813000.0,5212000.0,13.49,0.16
SIEB,2016-12-31,3816000.0,1563000.0,2253000.0,40.96,0.69
CHMG,2019-12-31,1787827000.0,1605200000.0,182627000.0,89.78,8.79
CHMG,2018-12-31,1755343000.0,1590314000.0,165029000.0,90.6,9.64
CHMG,2017-12-31,1707620000.0,1557807000.0,149813000.0,91.23,10.4
CHMG,2016-12-31,1657179000.0,1513431000.0,143748000.0,91.33,10.53
ACMR,2019-12-31,217703000.0,60220000.0,97321000.0,27.66,0.62
ACMR,2018-12-31,103047000.0,50723000.0,52324000.0,49.22,0.97
ACMR,2017-12-31,67891000.0,28034000.0,39857000.0,41.29,0.7
ACMR,2016-12-31,44467000.0,23948000.0,-2434000.0,53.86,-9.84
SANM,2019-09-28,3905513000.0,2262940000.0,1642573000.0,57.94,1.38
SANM,2018-09-29,4085133000.0,2612289000.0,1472844000.0,63.95,1.77
SANM,2017-09-30,3847363000.0,2199679000.0,1647684000.0,57.17,1.34
SANM,2016-10-01,3625222000.0,2015419000.0,1609803000.0,55.59,1.25
CMT,2019-12-31,179306000.0,94880000.0,84426000.0,52.92,1.12
CMT,2018-12-31,201198000.0,102269000.0,98929000.0,50.83,1.03
CMT,2017-12-31,138578000.0,36685000.0,101893000.0,26.47,0.36
CMT,2016-12-31,133455000.0,36689000.0,96766000.0,27.49,0.38
TWST,2019-09-30,186994000.0,34912000.0,152082000.0,18.67,0.23
TWST,2018-09-30,115791000.0,26099000.0,-201422000.0,22.54,-0.13
TWST,2017-09-30,85657000.0,18738000.0,-133358000.0,21.88,-0.14
TWST,2016-09-30,76463000.0,18654000.0,-76611000.0,24.4,-0.24
PFSI,2019-12-31,10204017000.0,8142510000.0,2061507000.0,79.8,3.95
PFSI,2018-12-31,7478573000.0,5824782000.0,1653791000.0,77.89,3.52
PFSI,2017-12-31,7368093000.0,5648419000.0,469411000.0,76.66,12.03
PFSI,2016-12-31,5133902000.0,3734546000.0,347323000.0,72.74,10.75
OXY,2019-12-31,109330000000.0,75098000000.0,24470000000.0,68.69,3.07
OXY,2018-12-31,43854000000.0,22524000000.0,21330000000.0,51.36,1.06
OXY,2017-12-31,42026000000.0,21454000000.0,20572000000.0,51.05,1.04
OXY,2016-12-31,43109000000.0,21612000000.0,21497000000.0,50.13,1.01
HBAN,2019-12-31,109002000000.0,97207000000.0,10592000000.0,89.18,9.18
HBAN,2018-12-31,108781000000.0,97679000000.0,9899000000.0,89.79,9.87
HBAN,2017-12-31,104185000000.0,93371000000.0,9743000000.0,89.62,9.58
HBAN,2016-12-31,99714000000.0,89406000000.0,9237000000.0,89.66,9.68
EDRY,2019-12-31,117688922.0,61162052.0,41805205.0,51.97,1.46
EDRY,2018-12-31,127707761.0,65411848.0,43538555.0,51.22,1.5
EDRY,2017-12-31,97452676.0,64590553.0,32862123.0,66.28,1.97
EDRY,2016-12-31,86689795.0,55592898.0,31096897.0,64.13,1.79
TCRD,2019-12-31,411898000.0,182443000.0,229455000.0,44.29,0.8
TCRD,2018-12-31,518451000.0,222770000.0,295681000.0,42.97,0.75
TCRD,2017-12-31,627684000.0,283655000.0,343327000.0,45.19,0.83
TCRD,2016-12-31,691404000.0,301584000.0,389105000.0,43.62,0.78
ADRO,2019-12-31,291313000.0,225718000.0,65595000.0,77.48,3.44
ADRO,2018-12-31,357504000.0,222193000.0,135311000.0,62.15,1.64
ADRO,2017-12-31,445128000.0,207655000.0,237473000.0,46.65,0.87
ADRO,2016-12-31,438611000.0,211391000.0,227220000.0,48.2,0.93
OEC,2019-12-31,1257394000.0,1071381000.0,186013000.0,85.21,5.76
OEC,2018-12-31,1273022000.0,1114126000.0,158896000.0,87.52,7.01
OEC,2017-12-31,1164366000.0,1069061000.0,95305000.0,91.81,11.22
OEC,2016-12-31,1054138077.0,998314156.0,55823921.0,94.7,17.88
CDZI,2019-12-31,76724000.0,158842000.0,-82118000.0,207.03,-1.93
CDZI,2018-12-31,69309000.0,155549000.0,-86240000.0,224.43,-1.8
CDZI,2017-12-31,66505000.0,145204000.0,-78699000.0,218.34,-1.85
CDZI,2016-12-31,67099000.0,121416000.0,-54317000.0,180.95,-2.24
NNA,2019-12-31,1555955000.0,1242103000.0,313852000.0,79.83,3.96
NNA,2018-12-31,1627384000.0,1247032000.0,380352000.0,76.63,3.28
NNA,2017-12-31,1572781000.0,1110306000.0,462475000.0,70.6,2.4
NNA,2016-12-31,1703619000.0,1130688000.0,572931000.0,66.37,1.97
CVU,2018-12-31,143713674.0,50290328.0,93423346.0,34.99,0.54
CVU,2017-12-31,124184499.0,49871166.0,74313333.0,40.16,0.67
CVU,2016-12-31,117791895.0,50186189.0,67605706.0,42.61,0.74
CVU,2015-12-31,116712536.0,46180427.0,70532109.0,39.57,0.65
GWRS,2019-12-31,266113000.0,241441000.0,24672000.0,90.73,9.79
GWRS,2018-12-31,262461000.0,234590000.0,27871000.0,89.38,8.42
GWRS,2017-12-31,238568000.0,223708000.0,14860000.0,93.77,15.05
GWRS,2016-12-31,238819000.0,223830000.0,14989000.0,93.72,14.93
UMRX,2019-12-31,49423000.0,17661000.0,31762000.0,35.73,0.56
